group_field,bin,n,odd_ratio_post_median,odd_ratio_post_trimmed,phi0_proxy_median,phi0_proxy_trimmed,I_knee_norm_median,I_knee_norm_trimmed,alignment_score_median,alignment_score_trimmed,parity_lock_after_knee_median,parity_lock_after_knee_trimmed
coil_bin,"(-0.00015, 0.0]",600,6.82591668193581,6.82591668193581,1.9137973888390092,1.9137973888390092,0.5701754385964912,0.5701754385964912,0.7620765385137798,0.7620765385137798,0.0,0.0
coil_bin,"(-0.0013, -0.00015]",603,5.862964965764518,5.862964965764518,1.9594991058419922,1.9594991058419922,0.5714285714285715,0.5714285714285715,0.756512055365479,0.756512055365479,0.0,0.0
coil_bin,"(0.0, 0.000151]",603,8.581449151457074,8.581449151457074,1.848768113478275,1.848768113478275,0.5714285714285715,0.5714285714285715,0.7608616157353407,0.7608616157353407,0.0,0.0
coil_bin,"(0.000151, 0.0003]",599,19.925691854027068,19.925691854027068,1.6646903062247698,1.6646903062247698,0.5639097744360902,0.5639097744360902,0.5813616390375325,0.5813616390375325,0.0,0.0
coil_bin,nan,2408,2.256956082884158,2.256956082884158,2.4636576397033845,2.4636576397033845,0.6716791979949874,0.6716791979949874,0.5242618238649731,0.5242618238649731,0.0,0.0
