file_id,run_id,segment_id,segment_dir,x_name,axis_primary,n_points,is_bidirectional,is_cyclic,n_segments,is_time_series,has_direction_meta,source_file,cap_has_V,cap_has_I,cap_has_phi,cap_has_B,cap_has_gate,cap_has_time,V_mean,V_std,V_p95,V_range,dv_dx_mean_abs,dv_dx_median_abs,dv_dx_p95_abs,dv_dx_spike_rate,dv_dx_spike_thresh,knee_x,knee_slope_pre,knee_slope_post,knee_rss_ratio,K_max,K_at_max_x,knee_before_peak,H_incoh_raw,H_method,H_flat_raw,H_var_raw,eta_V_L1,eta_V_signed,knee_confident,parity_bit,parity_pre,parity_post,parity_flip_at_knee,H_incoh,eta_norm,knee_score_norm,knee_score_rank,parity_stability
220804133537_2_1_196_2,220804133537_2_1_196_2,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_196_2.dat,True,False,False,False,False,False,0.0230326891970297,0.0210881711210589,0.0517292279,0.0575725951,0.07451476002475245,0.05880768749999987,0.15450826874999968,2.4999999999968754,0.29403843749999936,0.672,0.0049465837570027964,0.07327569925999372,0.0679342669259966,2.297960203762443,0.568,True,0.040403039024371666,spectral_flatness,0.040403039024371666,0.0738465370204502,,,True,,,,,0.3875042543769568,,5.930154773271473,1.9358821467578233,
220804133537_2_1_196_3,220804133537_2_1_196_3,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_196_3.dat,True,False,False,False,False,False,0.02307256525841584,0.020848395823830097,0.0514223121,0.0573606846,0.07255181745049502,0.05549900000000019,0.15767911874999985,3.749999999995313,0.27749500000000094,0.664,0.004893566583269667,0.07488076692323808,0.09663400994458361,2.724119376231105,0.936,True,0.0504196430590188,spectral_flatness,0.0504196430590188,0.07568796639390182,,,True,,,,,0.49081396937213034,,5.5502075047097,1.8794967292537077,
220804133537_2_1_196_4,220804133537_2_1_196_4,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_196_4.dat,True,False,False,False,False,False,0.023096493764356442,0.0205142604577312,0.0512017961,0.0567516285,0.0717208542079208,0.059749556250000335,0.15143214999999977,2.4999999999968754,0.2987477812500017,0.664,0.006737909067990827,0.07377145765523986,0.08156466548308866,1.6767037569818872,0.472,True,0.058123099584911554,spectral_flatness,0.058123099584911554,0.07790498379130904,,,True,,,,,0.5702662363694977,,2.9402122202664396,1.3712345848710692,
220804133537_2_1_196_5,220804133537_2_1_196_5,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_196_5.dat,True,False,False,False,False,False,0.02303307518712871,0.02031255004646165,0.0510386154,0.0563478807,0.07235812976485145,0.06066244374999985,0.1671152500000006,3.749999999995313,0.30331221874999925,0.664,0.006743769984721156,0.07359346114614096,0.09273598381518702,0.5400115732729234,0.64,True,0.05530840899486719,spectral_flatness,0.05530840899486719,0.07731209046004159,,,True,,,,,0.5412359500917069,,0.9977378132040678,0.6920154469930689,
220804133537_2_1_196_6,220804133537_2_1_196_6,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_196_6.dat,True,False,False,False,False,False,0.022936017113861385,0.02026118351257243,0.0509282539,0.0558279292,0.07063156373762373,0.05793976249999977,0.15039904375000002,3.749999999995313,0.28969881249999885,0.664,0.0042404247211611885,0.0748884719460851,0.09458439368454179,0.7240578362850651,1.072,True,0.04742778182191238,spectral_flatness,0.04742778182191238,0.08114464803057903,,,True,,,,,0.45995637226222724,,1.5741880751044275,0.9455341737557906,
220804133537_2_1_197_0,220804133537_2_1_197_0,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_197_0.dat,True,False,False,False,False,False,0.02250648178316832,0.02134310772499136,0.0511933798,0.057862749,0.07415421986386143,0.05544818749999969,0.13658688124999974,3.749999999995313,0.27724093749999845,0.672,0.003955004054621845,0.07242201461955955,0.07007450549029956,0.42238211388299335,1.096,True,0.048361675696886215,spectral_flatness,0.048361675696886215,0.07362389673541132,,,True,,,,,0.4695884101989933,,0.8994730378952598,0.6415764992280142,
220804133537_2_1_197_1,220804133537_2_1_197_1,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_197_1.dat,True,False,False,False,False,False,0.023072659988118815,0.021225860881074324,0.0514369244,0.0576254006,0.07345821522277227,0.05574480624999989,0.1628565624999998,2.4999999999968754,0.27872403124999945,0.672,0.004709748298319319,0.07131208464513097,0.06358811603989072,1.610211597935312,1.176,True,0.046035026222431864,spectral_flatness,0.046035026222431864,0.0711246167364879,,,True,,,,,0.44559170500149,,3.6136480546160845,1.5290188791257724,
220804133537_2_1_197_2,220804133537_2_1_197_2,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_197_2.dat,True,False,False,False,False,False,0.023250607102970295,0.021074440306659795,0.0515310264,0.057711128400000006,0.07440659387376235,0.05710011250000013,0.16332051874999998,3.749999999995313,0.28550056250000067,0.664,0.003576141336898389,0.07318205327390456,0.08129334623902447,6.110378738011172,0.824,True,0.04398310102599377,spectral_flatness,0.04398310102599377,0.07178740550235922,,,True,,,,,0.4244284637969671,,14.396722320018066,2.7341546504042475,
220804133537_2_1_197_3,220804133537_2_1_197_3,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_197_3.dat,True,False,False,False,False,False,0.023450785790099012,0.020802294305089498,0.0519079789,0.0577823252,0.07364811509900987,0.06036416875000006,0.15961884374999968,3.749999999995313,0.3018208437500003,0.656,0.004628101842413099,0.07412669182563847,0.09593357683392018,5.586317635201014,0.736,True,0.050990992512897924,spectral_flatness,0.050990992512897924,0.07690592702900595,,,True,,,,,0.4967067798534803,,11.246711061277706,2.5052574161485848,
220804133537_2_1_197_4,220804133537_2_1_197_4,0,up,VbiasSQUID1,VbiasSQUID1,101,False,False,1,False,False,Data_for_analysis\raw data\raw data\220804133537_2_1_197_4.dat,True,False,False,False,False,False,0.023594095937623766,0.0205424939504075,0.0515265159,0.0570553604,0.07267159016089107,0.05577171249999968,0.1445054875000008,3.749999999995313,0.2788585624999984,0.656,0.011149156855782083,0.07319420688843194,0.11984997871727844,2.291759930946903,0.832,True,0.05656610386059529,spectral_flatness,0.05656610386059529,0.07594085400917296,,,True,,,,,0.554207621696158,,4.135201035180306,1.6361189926006086,
